type,id,attributes,relationships
Extracted_Info,cff7d69d-c973-4290-b6bd-6d9999d07b99,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'In this paper, we present a numerical model of geomechanical response of the reservoir to the propagating hydraulic fracture. The model includes the effect of the main fracture, poroelasticity, and new-forming fractures, and is capable of predicting microseismic activity. The paper has two parts. In the first one, we investigate how to model deformation of fractured poroelastic media using the damage theory by comparing the numerical results with analytical solutions of fracture opening in impermeable, porous, and jointed media. In the second part, we apply the damage theory to a simple case of unfractured wellbore to assess and understand the behaviour under simple conditions. The tests show that a continuous fracture can be modelled assuming the damage parameter D=1 in the fracture, and that the poroelasticity can be modelled using the damage parameter D=0 in the medium. The damage parameter of fractures that do not fully open, such would be shear fractures or fractures on a small scale, is smaller the damage of the open fracture. The new fractures have influence on the opening of main fracture such that more fracturing (microseismic events) tend to decrease opening of the main fracture.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Application of the Damage Theory to the Modeling of Hydrofracture-associated Microseismicity', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.858220', 'updated_at': '2021-06-07T23:13:51.858232'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'fbce6aca-660e-4583-9215-c7fc6f833159'}}}"
Extracted_Info,4ddf5c5f-cc99-4082-9cb5-6546d114c1a2,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'This work aims to contribute to the overall objective of a better understanding of the seismic properties of basalts and the development of better velocity models for basalts. The objective of this work was to establish the applicability of shallow surface-seismic travel-time tomography in basalt-covered areas. We tested many inversion sequences while varying the inversion parameters. Modelled travel times were verified by full-waveform modelling. Zero-offset VSP, VP, VS and density logs, downhole-geophone recordings and previous geological mapping in the area provided good means of control. We show that the method relates detailed seismic properties to different types of basaltic rock and we provide inversion parameters for shallow tomography in a basalt-covered area with high velocities and high velocity contrasts.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Variations in Seismic Properties of Flood Basalts from Shallow Refraction Seismic Analysis', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.781816', 'updated_at': '2021-06-07T23:13:51.781828'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '3f58c5ca-01bb-4022-a9b4-8f5f23aa0e36'}}}"
Extracted_Info,474b0361-6176-4a3c-8cf7-c6a1b0cfcdf2,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The main objective of this project was to evaluate the ability to derive petrophysical properties like porosity from seismic data in a carbonate environment. A special attention has been given to the possibility of characterizing the geometry of the pore space directly from the pre-stack seismic data. We apply a direct petrophysical inversion technique to a carbonate reservoir offshore Brazil. Starting from an initial geological model in depth and a number of carefully conditioned seismic angle stacks, we derive a detailed 3-D model of the porosity and hydrocarbon saturation matching the observed seismic data. We use a well-calibrated Petro-Elastic Model (PEM) to link the petrophysical properties to the seismic velocities. We compare inversion results obtained using the Xu-Payne and T-matrix PEMs which both account for carbonate pore geometry, lithology, porosity and fluid content but have different elastic sensitivity to fluid saturations. The inverted results provide detailed images of the spatial variations of porosity and fluid content across the reservoir interval. Obtaining estimates of absolute saturations values is more difficult, as saturation estimation is strongly dependent on the choice of PEM.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Petrophysical Seismic Inversion over an Offshore Carbonate Field', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.703301', 'updated_at': '2021-06-07T23:13:51.703313'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '847c07a5-c469-4c62-b49a-fc275f6ef408'}}}"
Extracted_Info,46e23e6e-3f69-40dd-b9ec-1d45a137d228,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Inversion of prestack seismic data is a highly non-unique inverse problem. Many elastic models exists that fit seismic data observations equally well within the data uncertainty. In a probabilistic formulation of the inverse problem, a full description of such variability is described by the a posteriori probability distribution. Local inversion algorithms quantify the local variability of the a posteriori probability distribution around a ‘best  model related to a local (or global) a posteriori likelihood maximum. However, many clusters of models centered around local points of maximum a posteriori likelihood may exist. To locate such local maxima, that may reflect models that fit data within their uncertainty, global inversion algorithms are needed. We present an inversion algorithm, based on Metropolis sampling, that will perform a search in the space of possible model solutions, to identify such different clusters of models. All models will fit data within its uncertainty and obey a possibly complex prior model. We make use of a non-linear forward model, and the inversion does not rely on a known smooth background velocity model.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Multiple Scenario Inversion of Reflection Seismic Prestack Data', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.620936', 'updated_at': '2021-06-07T23:13:51.620949'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '1ed74e63-ca4c-4b9c-99e9-02ca9a4ad5a8'}}}"
Extracted_Info,d113b508-fdb2-4dd5-809e-daddbad5c74d,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'We perform two tests to investigate to which degree viscoelastic modeling is relevant during a full waveform inversion of shallow seismic surface waves. Firstly, we compare field data with synthetic elastic and viscoelastic data. We show that the optimized source time function acts as a low pass filter in the case of elastic wavefields and can compensate a significant fraction of the residuals between elastically and viscoelastically modeled data. However, the viscoelastic data can explain the recorded data better in some aspects like the amplitude decay with offset of the fundamental mode and the near offset traces. Secondly, we run inversion tests for simulated viscoelastic observations (Q=20) using both elastic as well as viscoelastic forward modeling with Q=20, 25, and 10 during the inversion. The results show that it is not possible to infer the steep gradient in the shear wave velocity model in the topmost meter using an elastic inversion. Using a slightly wrong Q factor in the inversion produces very similar results compared to the results obtained by an inversion using the correct Q factor. If we use Q factors that are too far away from the Q factor of the observed data the inversion result becomes worse.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'On the Significance of Viscoelasticity in a 2D Full Waveform Inversion of Shallow Seismic Surface Waves', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.551941', 'updated_at': '2021-06-07T23:13:51.551953'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'fa389e89-c7b7-42da-8024-179b3c5e4c7a'}}}"
Extracted_Info,b1fad6c2-9709-4b2d-96ad-0aef3fe4b6a3,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'A two-step method is proposed in this paper to solve the 3D complex near-surface problem. Based on estimating velocity-independent 3D near-surface redatuming operators, we first propose a revised 3D travel time operator that treats the average static time shift and the static time shift jitters separately. In order to make it possible to optimize these travel time operators on realistic-size 3D field data, we propose a new genetic algorithm, the Self-Adjustable Input Genetic Algorithm (SAIGA). After travel time operators are optimized by SAIGA, we propose to run another genetic algorithm optimization to fix the static time shift jitters at every source and receiver point in the field data. This two-step method has been successfully applied to a 3D land field data containing 2.4 million traces, and the results obtained are very promising.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Solution to the 3D Complex Near Surface Problem by Estimation of Propagation Operators', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.499122', 'updated_at': '2021-06-07T23:13:51.499134'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '8e44ffa6-49b3-4117-9033-e2b81f57a434'}}}"
Extracted_Info,678a24b3-1d9e-4d6f-80fe-97b11e2b7a55,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The triangle among Sicily, Malta and Tunisia is an area where hydrocarbon exploration has been very intense during the last 50 years. The water depth is reaching more than 1400 meters in the Pantelleria Graben, while in the Malta and Medina grabens the water depth reaches more than of 1200 meters. The maritime state boundaries in some cases are still uncertain, with disputed waters especially around Malta, with Italy and Libya claiming some parts of the Maltese waters. Over the entire area of the Sicily and Malta Channels, the previous exploration activity has proved the presence of at least five different play types, mainly working in the offshore of Sicily and Tunisia/Libya. The extensive exploration, however, did not cover some portion of the Linosa and Malta grabens, including the associated horsts, that were open to exploration in 2010. Here, due to the distribution of mesozoic source rocks, some structural traps can develop. Another interesting area is represented by the submerged inner portion of the Maghrebian-Sicilian Thrust Belt: the amount of direct geological informations is low and there are no clear hydrocarbon systems. The lattest is an area where real frontier exploration can occur, with difficult geology.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Revisited Exploration Potentials in the Area between Sicily, Tunisia and Malta', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.436600', 'updated_at': '2021-06-07T23:13:51.436611'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'b4fcfef1-a856-4e6b-a269-36b8dc75bd57'}}}"
Extracted_Info,48bb05e5-13d6-43e9-9767-2105074591a4,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Dip estimation is fundamental step in seismic interpretation, and is often used to guide seismic attributes calculation such as smoothing and edge detection. However, estimating dip accurately is a fairly compute intensive task that can slow down calculations of attributes considerably. Here we compare two established and robust methods for calculating dip, and one simpler and faster but less accurate method with regards to dip field detail, consistency, robustness and compute time. As the fast but less accurate dip estimation method gives good dip estimates in most cases, but suffers from producing some outliers, we propose a dip estimation method that is a hybrid between the fast method and a more robust but slower method. By re-estimating any extreme dips with a robust method, we demonstrate that a hybrid method can produce a dip-field of similar detail and quality as the best robust method in significantly less computation time.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Hybrid Dip Estimation', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.371725', 'updated_at': '2021-06-07T23:13:51.371737'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'a5b6447a-5134-4899-a1cc-5c5f06a5424a'}}}"
Extracted_Info,67c48e55-9ee5-4e33-b97e-2901bb3c9651,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Smoothness inversion under L2 norm regularization does normally not provide enough resolution for certain inversion problems, especially for models with interface reconstruction and edge preserving. In this paper we propose a new stabilizer based on the same mechanism as the minimum gradient support (MGS) stabilizer. Combined with nonlinear conjugate gradient method, the new stabilizer gives excellent results for electric resistivity tomographyic (ERT) inversion problem. The comparison of the new stabilizer and MGS stabilizer is also discussed.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'A New Stabilizer for ERT Inversion', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.315622', 'updated_at': '2021-06-07T23:13:51.315633'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'a20c78f6-b983-4556-aa10-21ff16b649d0'}}}"
Extracted_Info,bbccfe23-eeae-4aab-8178-60f273e33a24,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'The injection of carbon dioxide (CO2) or flue gas into coal layers enhances the coal bed methane production (ECBM) and is also an option for CO2-storage. The success of this combined process depends strongly on the wetting behavior of the coal, which is a function of coal rank, ash content, pressure, temperature and composition of the gas. Two coal samples have been used for this study representing different ranks: hvBb and semi-anthracite rank. The wettability behaviour of the wet coal samples upon injection of synthetic flue gas and pure CO2 was investigated in a modified pendant drop cell at a constant temperature of 318 K and pressures varying between 0.1- 16 MPa. For the hvBb sample, the wettability of the coal surface changed from intermediate-wet to CO2-wet at pressures above 8.5 MPa . When injecting synthetic flue gas, only a change from water-wet to intermediate-wet was observed. For the semi-anthracite rank Selar Cornish sample and CO2 injection this alteration was observed at about 5.3 MPa. Experimental results with synthetic flue gas revealed that the wettability of Selar Cornish coal is intermediate wet at all pressures and the contact angle only slightly increases with increasing pressure.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'The Effect of Coal Rank on the Wettability Behavior of Wet Coal System with Injection of Carbon Dioxide and Flue Gas', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.255120', 'updated_at': '2021-06-07T23:13:51.255130'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': 'd1f81960-b3cd-46c1-a76b-604f2af26828'}}}"
Extracted_Info,83d53dc3-230f-48fc-b602-b9fc2367ae3b,"{'classification': 'text', 'page_num': 1, 'par_num': 1, 'doc_text': 'Fractured carbonate reservoirs within Marrat, Sargelu and Najmah formations are major hydrocarbon producers in Kuwait. Hence, fracture characterization of these reservoirs is vital. OBM, traditionally used to drill these reservoirs, inhibits acquisition of high resolution resistivity image hampering identification of complex features and determination of fracture properties. To overcome these limitations, formate mud was used in selected wells facilitating acquisition of high resolution image data. This paper presents advanced borehole imaging approach to fracture characterization utilizing high resolution image in formate mud and its advantages over conventional image in OBM. In the studied wells, fractures were classified into continuous open, discontinuous open, partially cemented and cemented. The open fractures have dominantly NE-SW strike, whereas, the cemented fractures show a dominant NW-SE strike. The fracture porosity is in the range of 0.1-0.2%. The advanced approach has shown marked improvement in terms of defining the geometry, appearance and continuity of the fractures. Good estimation of fracture aperture and porosity has also been achieved, which was hitherto not possible with borehole image in OBM. The information have been very useful in finalizing test intervals in drilled wells and are fundamental input to DFN models for predicting fracture clusters and identifying future well locations.', 'doc_text_translated': None, 'translations': {}, 'other_tags': None, 'bbox': {}, 'remarks': {'TITLE': 'Fracture Characterization in Tight Carbonate Reservoirs of Kuwait through Advanced Borehole Imaging Approach', 'CONFERENCE_NAME': '74th EAGE Conference and Exhibition incorporating EUROPEC 2012', 'CONFERENCE_LOCATION': 'Copenhagen, Denmark'}, 'is_cli': False, 'created_at': '2021-06-07T23:13:51.190379', 'updated_at': '2021-06-07T23:13:51.190390'}","{'pdf_file': {'data': None}, 'file': {'data': {'type': 'Files', 'id': '9451e565-0463-4083-8ffe-85833adeae31'}}}"
